año,escuela,estado,municipio,comunidad,riesgo,longitud,latitud
2014.0,,Guerrero,Tlacoapa,Ahuehuete ,bajo,-98.76,17.28
2014.0,,Puebla,Tlacuilotepec,El Encinal,bajo,-97.99,20.38
2014.0,,Michoacan,Tlalpujahua,Tierra Blanca,bajo,-100.23,19.79
2014.0,,Hidalgo,Tlanchinol,Santa Maria Catzotipan (Santa Maria Tepetzintla),alto,-98.61,21.04
2014.0,,Puebla,Tlapanala,Colonia Las Palmas,bajo,-98.55,18.7
2014.0,,Chiapas,Totolapa,San Sebastian,medio,-92.6776145317802,16.5459342996335
2014.0,Otras,Hidalgo,Tulancingo de Bravo,La Lagunilla,alto,-98.48,20.07
2014.0,,Puebla,Tulcingo,Zaragoza de la Luz,alto,-98.37,18.05
2014.0,,Veracruz,Tuxpam,Ojite Rancho Nuevo,bajo,-97.53,20.97
2014.0,,Veracruz,Tuxpam,Otatal,alto,-97.59,20.99
2014.0,,Chiapas,Tuxtla Gutierrez,Jardines del Norte,alto,-93.15,16.75
2014.0,Otras,Chiapas,Tuxtla Gutierrez,Jardines del Norte,bajo,-93.15,16.75
2014.0,,Chiapas,Tuzantan,El Mango Buenavista,alto,-92.38,15.16
2014.0,,Chiapas,Union Juarez,Chiquihuite,alto,-92.09,15.09
2014.0,,Oaxaca,Valerio Trujano,Tomellin,bajo,-96.96,17.76
2014.0,,Yucatan,Valladolid,Tikuch,bajo,-88.11,20.7
2014.0,,Yucatan,Valladolid,Yalcon,alto,-88.16,20.68
2014.0,,Mexico,Valle de Bravo,Santa Teresa Tiloxtoc,medio,-100.2,19.23
2014.0,,Chiapas,Villa Comaltitlan,Teziutlan,alto,-92.65,15.19
2014.0,,Mexico,Villa de Allende,San Cayetano (Barrio De Santiago),medio,-100.1,19.38
2014.0,,Mexico,Villa de Allende,El Salitre del Cerro,bajo,-100.08,19.41
2014.0,,Mexico,Villa de Allende,Potrero,medio,-100.22,19.33
2014.0,,San Luis Potosi,Villa de Arista,Guarda Raya,alto,-100.83,22.71
2014.0,,San Luis Potosi,Villa de Reyes,Arroyo Blanco,bajo,-101.15,21.89
2014.0,,Mexico,Villa Victoria,Turcio Tercera Seccion,bajo,-99.95,19.32
2014.0,,Zacatecas,Villanueva,La Ordena,alto,-102.887991014496,22.3600478030991
2014.0,,Zacatecas,Villanueva,San Miguel,bajo,-102.887991014496,22.3600478030991
2014.0,,Veracruz,Xalapa,Col. Vasconcelos,medio,-94.73,17.55
2014.0,,Hidalgo,Xochiatipan,Ixtaczoquico,alto,-98.26,20.91
2014.0,,Hidalgo,Xochiatipan,Ohuatipa,alto,-98.26,20.89
2014.0,,Guerrero,Xochistlahuaca,Arroyo Totole,bajo,-98.17,16.76
2014.0,,Hidalgo,Yahualica,Tepetitlan,alto,-98.38,20.96
2014.0,,Chiapas,Yajalon,Soledad Takinukum,alto,-92.32,17.18
2014.0,,Yucatan,Yaxcaba,Santa Maria Ku,alto,-88.6,20.29
2014.0,,Jalisco,Zacoalco de Torres,Sayulapan,bajo,-103.63,20.17
2014.0,,San Luis Potosi,Zaragoza,Ranchito De Los Rivera,alto,-100.7,22.11
2014.0,,Veracruz,Zentla,El Refugio,alto,-96.84,19.1
2014.0,,Hidalgo,Zimapan,Camposanto Del Oro,bajo,-99.23,20.84
2014.0,,Chiapas,Zinacantan,La Mina,bajo,-92.7112115666353,16.7588489285338
2014.0,,Veracruz,Zongolica,Macuilca,alto,-96.92,18.65
2014.0,,Veracruz,Zongolica,Citlalapa,alto,-96.9,18.64
2014.0,,Veracruz,Zongolica,Citlalapa,alto,-96.9,18.64
2014.0,,Veracruz,Zongolica,El Porvenir,medio,-96.9,18.63
2015.0,,Chiapas,Chenalhó,Poconichim,bajo,-92.52,16.93
2015.0,Otras,Chiapas,Chilon,Chilon,alto,-92.27,17.11
2015.0,,Chiapas,La Trinitaria,Yalixhao Allende,alto,-92.01,16.13
2015.0,,Chiapas,La Trinitaria,Tziscao,bajo,-91.67,16.08
2015.0,,Chiapas,La Trinitaria,Tziscao,bajo,-91.67,16.08
2015.0,,Chiapas,San Juan Cancuc,Ats'amteel,alto,-92.3702639268516,16.886120916988
2015.0,Otras,Chiapas,San Juan Cancuc,Cruzton,alto,-92.44,16.95
2015.0,,Chiapas,Sitalá,Don Pedro,alto,-92.31997944,17.016245
2015.0,,Chiapas,Sitalá,Nuevo Porvenir,alto,-92.37833,17.00361
2015.0,Adolfo Ruiz Cortinez,Chiapas,Sitalá,Guadalupe Jaguala,alto,-92.326893,17.60322
2015.0,Otras,Chiapas,Sitalá,La Merced,medio,-92.32,17.04
2016.0,,Chiapas,Chenalhó,Poconichim,alto,-92.52,16.93
2016.0,,Chiapas,Chenalhó,Poconichim,medio,-92.51,16.93
2016.0,,Chiapas,Chenalhó,Poconichim,alto,-92.52,16.93
2016.0,,Chiapas,Chenalhó,Naranjatik,alto,-92.53,16.94
2016.0,,Chiapas,Chenalhó,Tzabalhó,bajo,-92.5378477616296,16.938035189743
2016.0,,Chiapas,Chenalhó,Tzabalhó,alto,-92.5378477616296,16.938035189743
2016.0,,Chiapas,Chenalhó,Tzabalhó,bajo,-92.5378477616296,16.938035189743
2016.0,Esc. Valentín Gómez Farias,Chiapas,Chenalhó,Tzabalhó,alto,-92.64501,16.740704
2016.0,Bachillerato Intercultural,Oaxaca,Coatecas Altas,Coatecas Altas,alto,-96.67,16.54
2016.0,Cosijoeza,Oaxaca,Coatecas Altas,Coatecas Altas,medio,-96.67,16.54
2016.0,Jose Maria Morelos,Oaxaca,Coatecas Altas,Tepehuaje,medio,-96.62,16.54
2016.0,Primaria General Lázaro Cárdenas,Oaxaca,Coatecas Altas,Chepeginio,medio,-96.62,16.52
2016.0,Telesecundaria,Oaxaca,Coatecas Altas,Chepeginio,medio,-96.62,16.52
2016.0,Telesecundaria,Oaxaca,Coatecas Altas,Coatecas Altas,medio,-96.67,16.54
2016.0,,Chiapas,Comitan de Dominguez,Francisco Sarabia,bajo,-92.1,16.16
2016.0,,Chiapas,Comitan de Dominguez,Abelardo Rodriguez,alto,-92.24,16.38
2016.0,Primaria Vicente Guerrero,Oaxaca,Ejutla de Crespo,Yegoseve,medio,-96.72,16.57
2016.0,Justo Benitez,Oaxaca,Heroica Ciudad de Ejutla de Crespo,El Arrogante Justo Benitez,bajo,-96.69,16.53
2016.0,Leyes de Reforma,Oaxaca,Heroica Ciudad de Ejutla de Crespo,La Escalera,bajo,-96.61,16.47
2016.0,Primaria Francisco I Madero,Oaxaca,Heroica Ciudad de Ejutla de Crespo,El Vergel,alto,-96.75,16.64
2016.0,Primaria Miguel Hidalgo,Oaxaca,Heroica Ciudad de Ejutla de Crespo,La Lobera,alto,-96.73,16.51
2016.0,Esc. Prim. Lázaro Cárdenas del Río,Chiapas,Huixtán,Chilil,alto,-92.4906569703705,16.6766202573541
2016.0,,Chiapas,Las Rosas,El Chipilinar,alto,-92.42,16.33
2016.0,,Chiapas,Las Rosas,Zacualpa,alto,-92.38,16.3
2016.0,,Chiapas,Las Rosas,Zacualpa,alto,-92.38,16.3
2016.0,Miguel Hidalgo y Costilla,Chiapas,Osumacinta,Triunfo Agrarista,bajo,-93.07,16.85
2016.0,Dr. Belisario Dominguez Palencia,Chiapas,Osumacinta,Libertad Campesina,alto,-93.03,16.88
2016.0,José María Pino Suaréz,Chiapas,Osumacinta,Union El Palmar,alto,-93.03,16.88
2016.0,,Chiapas,Pantelho,Guadalupe Victoria,alto,-92.47,17.08
2016.0,,Chiapas,Pantelho,Guadalupe Victoria,alto,-92.48,17.07
2016.0,,Chiapas,Pantelho,San Francisco de Asis,alto,-92.31,17.34
2016.0,Ignacio Manuel Altamirano,Chiapas,San Cristóbal de las Casas,Molino Los Arcos,alto,-92.607648,16.744853
2016.0,,Chiapas,San Juan Cancuc,Baakil,bajo,-92.38,16.89
2016.0,,Chiapas,San Juan Cancuc,Baakil,medio,-92.38,16.89
2016.0,,Chiapas,San Juan Cancuc,Yaxcob,alto,-92.3545218,16.8974563
2016.0,,Chiapas,San Juan Cancuc,Yaxcob,medio,-92.3702639268516,16.886120916988
2016.0,,Chiapas,San Juan Cancuc,Yaxcob,medio,-92.3702639268516,16.886120916988
2016.0,,Chiapas,San Juan Cancuc,Piil,bajo,-92.36367231,16.88726068
2016.0,,Chiapas,San Juan Cancuc,Piil,alto,-92.3702639268516,16.886120916988
2016.0,,Chiapas,San Juan Cancuc,Piil,alto,-92.3702639268516,16.886120916988
2016.0,,Chiapas,San Juan Cancuc,Piil,medio,-92.3702639268516,16.886120916988
2016.0,Vasco de Quiroga,Chiapas,San Juan Cancuc,Chojchow,alto,-92.36,16.91
2016.0,Unidad Educativa,Chiapas,San Juan Cancuc,Tzametal,bajo,-92.42,16.87
2016.0,Jaime Sabines Gutiérrez,Chiapas,Sitalá,Nuevo Porvenir,medio,-92.37833,17.00361
2016.0,,Chiapas,Sitalá,Los Alpes,alto,-92.36,17.03
2016.0,,Chiapas,Sitalá,Los Alpes,medio,-92.3716553760195,17.0346868507557
2016.0,,Chiapas,Sitalá,Los Alpes,bajo,-92.36,17.03
2016.0,,Chiapas,Sitalá,Nuevo Golonchan,alto,-92.39633902,17.01832808
2016.0,,Chiapas,Sitalá,Nuevo Golonchan,alto,-92.39509274,17.01990878
2016.0,,Chiapas,Sitalá,Nuevo Golonchan,alto,-92.4,17.02
2016.0,,Chiapas,Sitalá,Jaguala,alto,-92.33,17.07
2016.0,,Chiapas,Sitalá,Jaguala,bajo,-92.33,17.07
2016.0,,Chiapas,Sitalá,Jaguala,medio,-92.3716553760195,17.0346868507557
2016.0,,Chiapas,Sitalá,Pomiltic,medio,-92.34,17.06
2016.0,,Chiapas,Sitalá,Pomiltic,alto,-92.34,17.06
2016.0,,Chiapas,Sitalá,Pomiltic,alto,-92.34,17.06
2016.0,,Chiapas,Sitalá,Nuevo Golonchan,alto,-92.4,17.02
2016.0,Adolfo Ruiz Cortinez,Chiapas,Sitalá,Guadalupe Jaguala,alto,-92.326893,17.60322
2016.0,Juan de la Barrera,Chiapas,Sitalá,Pomiltic,medio,-92.34,17.06
2016.0,,Chiapas,Sitalá,Nuevo Porvenir,alto,-92.38,17.01
2016.0,,Chiapas,Sitalá,Nuevo Porvenir,alto,-92.3716553760195,17.0346868507557
2016.0,,Chiapas,Tenejapa,Sibactel,alto,-92.51,16.9
2016.0,,Chiapas,Teopisca,Nuevo Amatenango (Tres Tabernas),medio,-92.52,16.6
2016.0,Josefa Ortiz de Dominguez,Chiapas,Tuxtla Gutierrez,Penipak ,bajo,-93.138915,16.752602
2016.0,Raúl Isidro Burgos,Chiapas,Tuxtla Gutierrez,Plan de Ayala,bajo,-92.644971,16.740802
2017.0,Esc. Belisario Domínguez Palencia,Chiapas,Chenalhó,Las Limas,medio,-92.619511,16.942056
2017.0,Esc. Prim. Belisario Domínguez Palencia,Chiapas,Chenalhó,Usilucum,medio,-92.627767,16.887557
2017.0,Lázaro Cárdenas del Río,Chiapas,Chenalhó,Chixilton,medio,-92.62,16.92
2017.0,,Chiapas,Chenalhó,Natividad,alto,-92.63,16.9
2017.0,Primaria Chojolhó,Chiapas,Chenalhó,Chojolhó,alto,-92.61,16.93
2017.0,,Chiapas,Comitan de Dominguez,Francisco Sarabia,nan,-92.10465,16.15879
2017.0,Cristobal Colón,Chiapas,Larrainzar,Nashinich,bajo,-92.7,16.89
2017.0,El Pequeño Kintum,Chiapas,Las Margaritas,Matias Castellanos,alto,-91.78,16.34
2017.0,,Chiapas,Ocosingo,Ejido Santa Lucia,alto,-91.31,16.67
2017.0,Josefa Ortiz de Dominguez,Chiapas,San Cristóbal de las Casas,San Cristobal de las Casas,alto,-92.64,16.73
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
2017.0,,Chiapas,San Cristóbal de las Casas,,alto,-92.3702639268516,16.886120916988
